wavenumber,col,mean_cancer,mean_control,sd_cancer,sd_control,p_value,p_adj,log2_fc,abs_diff,neg_log10p,cancer,display
1003.87,x_1003.87,4.793400604390342,4.712483327523256,1.1581164567145055,1.318238994048216,0.9920128021589454,0.9930749143668244,0.024561997618205184,0.08091727686708605,0.0030179884946163475,LUN,Lung (LC)
1005.79,x_1005.79,4.272897359795384,4.437046079061773,1.0970405371894352,1.2486176347835793,0.004384119349533831,0.006445206905368132,-0.05438486110170215,-0.16414871926638863,2.190763136275307,LUN,Lung (LC)
1007.72,x_1007.72,3.7110314483854796,4.045133162636202,1.0108625720572313,1.1602964670198388,1.3131831515874237e-6,2.6808433334808756e-6,-0.12436693681165448,-0.33410171425072255,5.5717285651267074,LUN,Lung (LC)
1009.64,x_1009.64,3.148796111761564,3.5747191551612274,0.9078511457508982,1.0547974616969795,7.919635284541715e-10,2.0455411577476527e-9,-0.1830295033129091,-0.42592304339966347,8.689191777762836,LUN,Lung (LC)
1011.56,x_1011.56,2.6305150613875794,3.0740866685705774,0.7998725945692045,0.944902737358266,1.5303558436330856e-11,4.429977442095774e-11,-0.2248124503109774,-0.44357160718299804,10.35359848524381,LUN,Lung (LC)
1013.49,x_1013.49,2.177300844703496,2.575310327853759,0.6984241767010456,0.832846616909149,2.3241542074960846e-11,6.625256658563534e-11,-0.2422054236349529,-0.39800948315026297,10.178797292751335,LUN,Lung (LC)
1015.41,x_1015.41,1.80366283931586,2.103867293418326,0.6145821400074337,0.7250975025244506,1.5572076028473168e-8,3.5511929479566855e-8,-0.22211391262178015,-0.30020445410246577,7.449625730414132,LUN,Lung (LC)
1017.33,x_1017.33,1.5013699472001985,1.685480433671629,0.5544065760876218,0.6304999145663499,1.1657262912490772e-4,2.05264422282088e-4,-0.1668802644731528,-0.18411048647143047,3.687686318751866,LUN,Lung (LC)
1019.25,x_1019.25,1.2598117000836444,1.3355600767835143,0.5211302458763857,0.5583621879278361,0.06946139758315473,0.08824240046229574,-0.08423669351080776,-0.07574837669986989,1.0543226862733368,LUN,Lung (LC)
1021.18,x_1021.18,1.0807968461399435,1.0580743737112925,0.5208345319930056,0.5123541968380388,0.7832587374351617,0.8051204237052908,0.030654300886543955,0.022722472428650997,0.09413915635357707,LUN,Lung (LC)
1023.1,x_1023.10,0.9496432528526454,0.8465274496440224,0.5416919265254514,0.4935474826674968,0.03692751320158858,0.049114117842795624,0.16582861106439148,0.10311580320862301,1.3087936520742323,LUN,Lung (LC)
1025.02,x_1025.02,0.8465298866345055,0.6903039227119534,0.5654884783515884,0.4989640387371439,6.941880091567955e-4,0.0011367176682339822,0.29432893495097817,0.15622596392255206,2.9443473896253938,LUN,Lung (LC)
1026.95,x_1026.95,0.7477850296502079,0.5707003855115672,0.5831351770962615,0.5195582911958075,6.018393370732339e-5,1.0905422096191351e-4,0.3898894531122029,0.17708464413864067,3.962357520319202,LUN,Lung (LC)
1028.87,x_1028.87,0.6374459577383363,0.4656514992140677,0.5808050939851531,0.5313888338473194,3.867741697253789e-5,7.161066310757016e-5,0.45305157797061135,0.17179445852426867,4.145022304731546,LUN,Lung (LC)
1030.79,x_1030.79,0.5254148060583702,0.3620180665743376,0.5578347521826379,0.5205298252898257,3.92655064876893e-5,7.241271906506804e-5,0.537393919457664,0.1633967394840326,4.140185144650576,LUN,Lung (LC)
1032.72,x_1032.72,0.4168111354769963,0.2611921347354755,0.5216072729607324,0.4904066368850665,2.831371172897136e-5,5.2946640933176444e-5,0.6742803050334125,0.1556190007415208,4.276161587406554,LUN,Lung (LC)
1034.64,x_1034.64,0.32125826566446625,0.16626061498420167,0.4814059176134648,0.4522346069503633,8.764995421463589e-6,1.7037984862928183e-5,0.9502829343322348,0.15499765068026458,4.768581771932153,LUN,Lung (LC)
1036.56,x_1036.56,0.23690257586068225,0.0761669341539549,0.4408296904152234,0.41184880513753985,5.653108802567337e-7,1.1772063987528863e-6,1.6370443028047958,0.16073564170672736,5.929147385940829,LUN,Lung (LC)
1038.48,x_1038.48,0.16923803979721683,-0.001389763279111534,0.4050995986898867,0.38074706827306243,1.3473621354170725e-8,3.0877048936641246e-8,NA,0.17062780307632835,7.5103642138990026,LUN,Lung (LC)
1040.41,x_1040.41,0.12565693216359752,-0.06126399343180048,0.3767419119632921,0.36777957355940805,3.1071000967930045e-11,8.803450274246847e-11,NA,0.186920925595398,10.05534708450977,LUN,Lung (LC)
1042.33,x_1042.33,0.08923270467583938,-0.11114726907107575,0.35432851456854114,0.3647719212311618,6.633930472350144e-14,2.161228220086197e-13,NA,0.20037997374691513,12.665299370326021,LUN,Lung (LC)
1044.25,x_1044.25,0.05378601368566393,-0.15504833171244223,0.33800760618667053,0.3636859262660455,1.0971481083341524e-15,4.1531719890381885e-15,NA,0.20883434539810616,14.38162008373635,LUN,Lung (LC)
1046.18,x_1046.18,0.006753602767784964,-0.19787670169868357,0.32511339834289066,0.3584726348772305,9.059284855112191e-16,3.4857742137983123e-15,NA,0.20463030446646854,14.45770074713916,LUN,Lung (LC)
1048.1,x_1048.10,-0.05496670318200543,-0.25211424821433365,0.3119833844352686,0.348799565802739,2.12804134193759e-15,7.895708947268439e-15,-2.1974683223705243,0.19714754503232823,14.102608869067518,LUN,Lung (LC)
1050.02,x_1050.02,-0.12166387983877343,-0.31383545112211486,0.29620484439402506,0.33279604751478886,1.578524021744644e-15,5.927389398920651e-15,-1.3671146733475315,0.19217157128334145,14.227136540915627,LUN,Lung (LC)
1051.94,x_1051.94,-0.19122132271812864,-0.36422107543934024,0.28001490603809565,0.3197592496428467,3.9841214885712646e-14,1.3254047960847036e-13,-0.929574584631836,0.1729997527212116,12.877651462212288,LUN,Lung (LC)
1053.87,x_1053.87,-0.26412446957338853,-0.4065562624648268,0.26967297370731774,0.3160924350601264,4.7034063744109744e-11,1.3166721437348086e-10,-0.6222389663764757,0.14243179289143826,9.880522352519387,LUN,Lung (LC)
1055.79,x_1055.79,-0.3309710221143474,-0.450606812964795,0.2591635409600601,0.3121955988344605,5.162164967924093e-9,1.2375959602587249e-8,-0.4451653752949658,0.11963579085044757,7.907421116923595,LUN,Lung (LC)
1057.71,x_1057.71,-0.39410681255166274,-0.48095708385183916,0.24929336734639468,0.3120553420118492,3.0737901937672674e-6,6.11488049185616e-6,-0.28732213985965044,0.08685027130017642,5.21361202631937,LUN,Lung (LC)
1059.64,x_1059.64,-0.4427424051784578,-0.49282590180265085,0.24067419705627224,0.3104322556818077,0.0016092740773660183,0.0025416744296236945,-0.15461085478991515,0.050083496624193036,2.594880080246707,LUN,Lung (LC)
1061.56,x_1061.56,-0.4761442395254281,-0.4943885332816682,0.23559450932677092,0.3077109829866599,0.09517102816454052,0.11693155234408067,-0.05424671511343162,0.018244293756240093,0.9320682847322884,LUN,Lung (LC)
1063.48,x_1063.48,-0.4944136072421415,-0.4860279220889179,0.23451160801923054,0.3020259979795493,0.7732455492159185,0.7962385336089028,0.024679301557364884,-0.008385685153223632,0.0989568087554778,LUN,Lung (LC)
1065.4,x_1065.40,-0.5058892605782592,-0.47155385061253485,0.23287129728577916,0.28833195819598234,0.2020604865210219,0.23556927044533102,0.10139928691520919,-0.03433540996572437,0.6278813630633953,LUN,Lung (LC)
1067.33,x_1067.33,-0.5147215125832093,-0.4547744143235786,0.23307359461165905,0.269497865327545,0.002656406406178308,0.004058398676105748,0.17864135986812252,-0.05994709825963068,2.391645292362262,LUN,Lung (LC)
1069.25,x_1069.25,-0.5162019005946284,-0.4449402992495227,0.23691064111997306,0.2547740838341124,1.1451684333997331e-4,2.0202499721297176e-4,0.21432412830989236,-0.07126160134510573,3.6945948905533994,LUN,Lung (LC)
1071.17,x_1071.17,-0.522451271328425,-0.4419488973132877,0.23745909319506406,0.2362702069315271,6.712411891858086e-6,1.3157453079428325e-5,0.24141742729975144,-0.08050237401513727,4.880828170038156,LUN,Lung (LC)
1073.1,x_1073.10,-0.538780307095987,-0.43900599018858427,0.23910203764939558,0.2187217068057157,4.1255161312758064e-8,9.184184720816378e-8,0.29545710322627416,-0.09977431690740274,7.0369593899260146,LUN,Lung (LC)
1075.02,x_1075.02,-0.5542018865937909,-0.43962819770439987,0.2429401521765574,0.20692423929048656,3.420546262985844e-10,9.085826011056148e-10,0.3341283768735033,-0.11457368888939101,9.041635583960058,LUN,Lung (LC)
1076.94,x_1076.94,-0.5723010032983444,-0.4449468435677484,0.2451739390832828,0.20713978543033973,3.0916131480694164e-12,9.385254199496442e-12,0.3631418655740245,-0.12735415973059605,11.027553960022546,LUN,Lung (LC)
1078.87,x_1078.87,-0.5836838045676588,-0.44543558654094384,0.25123746418830606,0.2150090667458803,1.86111410006323e-14,6.35088205678511e-14,0.38997098367856114,-0.13824821802671494,13.197165952536162,LUN,Lung (LC)
1080.79,x_1080.79,-0.5918708117755399,-0.44334232856790995,0.26276355061308804,0.22579757781304008,1.5375612136310204e-16,6.143674080106855e-16,0.41686201648570526,-0.14852848320762996,15.211571831545154,LUN,Lung (LC)
1082.71,x_1082.71,-0.6003056914140256,-0.4399092918790084,0.2889531570198288,0.24032095461513478,1.362273661757644e-19,6.81136830878822e-19,0.44849214773028095,-0.16039639953501716,18.166765635625524,LUN,Lung (LC)
1084.63,x_1084.63,-0.6002833672376251,-0.4367565261753235,0.3333689255897074,0.24875814769394522,1.2951370129206246e-21,7.521447870066981e-21,0.4588153333265351,-0.1635268410623016,20.123698550172335,LUN,Lung (LC)
1086.56,x_1086.56,-0.5986448700659374,-0.44046600504667305,0.38455523820200244,0.25186814261829427,1.6654764778438972e-22,1.0244871755158183e-21,0.4426706053311388,-0.15817886501926431,20.989493473707466,LUN,Lung (LC)
1088.48,x_1088.48,-0.6060167758779798,-0.4642467742289208,0.4332253012872375,0.253587592491583,2.1413150835226137e-21,1.2134118806628145e-20,0.38446657243373983,-0.14177000164905895,19.915991757141235,LUN,Lung (LC)
1090.4,x_1090.40,-0.6223502541957114,-0.5055309521541704,0.479681601696814,0.24667480248058302,1.3868440257014487e-18,6.548985676923508e-18,0.2999278561224385,-0.116819302041541,17.18382595940169,LUN,Lung (LC)
1092.33,x_1092.33,-0.641649422676681,-0.545478678047653,0.514096317766491,0.23457311221563984,8.818004718465388e-17,3.5538079361056624e-16,0.23426286039226007,-0.09617074462902797,15.44930604713945,LUN,Lung (LC)
1094.25,x_1094.25,-0.6656246321822437,-0.5938332879977618,0.5320270949890857,0.2259870381033341,3.223971974279608e-13,1.0115482536749777e-12,0.16465111754171444,-0.07179134418448185,11.995013395340107,LUN,Lung (LC)
1096.17,x_1096.17,-0.6908799201725349,-0.6495880294278028,0.5277632424110248,0.2160776410323996,9.813694894073611e-9,2.2882306049772633e-8,0.08891006765284593,-0.04129189074473205,7.64050021002655,LUN,Lung (LC)
1098.09,x_1098.09,-0.7100333502907589,-0.6966340828162404,0.49961312175347133,0.20232281974638278,2.611952884057496e-5,4.903967764244496e-5,0.027485770232610934,-0.013399267474518473,4.309452393272828,LUN,Lung (LC)
1100.02,x_1100.02,-0.7201420394667599,-0.7354503678612535,0.45631250331519213,0.19100592888044451,0.023166768367480176,0.03166802401110229,-0.03034653657065158,0.015308328394493587,1.49937903444455,LUN,Lung (LC)
1101.94,x_1101.94,-0.7219168445288794,-0.7675223287776847,0.4077528984912246,0.18299576227207723,0.8294193919361775,0.8429425341960065,-0.08837617385824582,0.045605484248805284,0.07420203146333715,LUN,Lung (LC)
1103.86,x_1103.86,-0.7049756967930614,-0.7839674919443295,0.3547448248329654,0.17850342203243785,0.0020744693912598017,0.003243526556568419,-0.15322051572050688,0.07899179515126808,2.4889825419070526,LUN,Lung (LC)
1105.79,x_1105.79,-0.6936601078242841,-0.7942949079553037,0.3092737887024744,0.17355929233279452,4.5854976721064154e-8,1.0135792726760043e-7,-0.19544610001757848,0.10063480013101955,6.994142279196514,LUN,Lung (LC)
1107.71,x_1107.71,-0.6874285985072043,-0.8028148672355195,0.2739743995376305,0.168081116301006,4.081697788949356e-12,1.2310927202153703e-11,-0.22385776351515424,0.11538626872831526,10.909709236783174,LUN,Lung (LC)
1109.63,x_1109.63,-0.6724738762447166,-0.809437948173573,0.24882753208599973,0.16320062818886072,2.1633890474633135e-17,9.152799816190942e-17,-0.2674426261853918,0.1369640719288564,16.03844603612743,LUN,Lung (LC)
1111.55,x_1111.55,-0.6583763204288234,-0.8063001396529225,0.2299985345611897,0.16114973344907824,7.108279509376092e-21,3.8417580007321654e-20,-0.29240492617417874,0.14792381922409903,19.415469995605704,LUN,Lung (LC)
1113.48,x_1113.48,-0.6553576264305221,-0.8026145246707126,0.2228211047141245,0.155189012341592,7.68748764197113e-21,4.1309200834729925e-20,-0.2924252729416323,0.1472568982401905,19.3839532067766,LUN,Lung (LC)
1115.4,x_1115.40,-0.6499687425858656,-0.7951713515499852,0.22812031562870333,0.15671706721504092,6.799517640802884e-19,3.311223434453488e-18,-0.29089584602943763,0.14520260896411963,17.480011512973018,LUN,Lung (LC)
1117.32,x_1117.32,-0.6359484400030322,-0.7777122134887654,0.23226429994344058,0.16095953134910213,3.841491946826584e-17,1.5892898098596708e-16,-0.2903270064497688,0.1417637734857332,15.79879690119004,LUN,Lung (LC)
1119.25,x_1119.25,-0.6083647716830779,-0.7500113901191328,0.24307104686407952,0.16738117185416448,1.0740776427419942e-15,4.0968555059735215e-15,-0.3019763393069381,0.14164661843605486,14.387549353123983,LUN,Lung (LC)
1121.17,x_1121.17,-0.5689441941925756,-0.7153677951631975,0.2610732855528161,0.1735946414377486,2.7570428542399935e-15,1.010915713221331e-14,-0.3303985403425058,0.1464236009706219,13.995285052924176,LUN,Lung (LC)
1123.09,x_1123.09,-0.513443907956901,-0.673543719823496,0.2790200497939454,0.18449831666003283,2.9770970326768637e-15,1.0831072862073414e-14,-0.3915655866649766,0.16009981186659505,13.965328522598961,LUN,Lung (LC)
1125.01,x_1125.01,-0.4714780599186613,-0.6389185316768049,0.3017682514653215,0.19449161449626504,1.3615205674785217e-14,4.750081084300066e-14,-0.4384421500661579,0.16744047175814358,13.323298976867022,LUN,Lung (LC)
1126.94,x_1126.94,-0.4406641258610304,-0.608343746661826,0.32565067728886404,0.2021467443650441,2.3896481980735276e-12,7.349740346048514e-12,-0.46520820344793423,0.16767962080079563,11.133728003537605,LUN,Lung (LC)
1128.86,x_1128.86,-0.41761361893800164,-0.5879240298604832,0.3491277416624055,0.2080802109404125,5.686931709827818e-11,1.5685195128876136e-10,-0.4934619853475275,0.17031041092248156,9.804510074169485,LUN,Lung (LC)
1130.78,x_1130.78,-0.40208791938118127,-0.5784673456906518,0.3608135935458902,0.20924874759827738,1.6542989599106847e-11,4.744691802197823e-11,-0.5247256245202357,0.17637942630947057,10.323791992499467,LUN,Lung (LC)
1132.71,x_1132.71,-0.3988854368309696,-0.5745795084144902,0.3682853383236891,0.2067744903196195,3.424837360388246e-11,9.645249795069306e-11,-0.5265331959156423,0.17569407158352063,10.015686520408337,LUN,Lung (LC)
1134.63,x_1134.63,-0.39716049927081243,-0.5660701509514875,0.36963639809936544,0.21218867458137217,2.8504728450886933e-10,7.593139914979852e-10,-0.5112597931798377,0.16890965168067507,9.119578597521814,LUN,Lung (LC)
1136.55,x_1136.55,-0.37007886113997135,-0.5371722660925602,0.35443655034097515,0.21585386227458145,4.8714980436870566e-11,1.3556103187045826e-10,-0.5375533023417911,0.16709340495258884,9.867865134036927,LUN,Lung (LC)
1138.48,x_1138.48,-0.3242715745158864,-0.4833416733158601,0.33131284608236883,0.22039240745933428,6.170163859255992e-11,1.6967950612953978e-10,-0.5758422888831611,0.1590700987999737,9.770370608550476,LUN,Lung (LC)
1140.4,x_1140.40,-0.2766994827192852,-0.41071598955359634,0.3154836591987202,0.23377475406631573,1.332644863063923e-7,2.831870334010836e-7,-0.5698228682975632,0.13401650683431116,6.547926636050349,LUN,Lung (LC)
1142.32,x_1142.32,-0.22318513956252137,-0.3364360880355285,0.30535113517695855,0.25706855093427206,8.519871476623217e-6,1.659599964717231e-5,-0.5920936707243488,0.11325094847300712,4.7799965830760796,LUN,Lung (LC)
1144.24,x_1144.24,-0.1804568709794266,-0.2677109938209441,0.30200758576016945,0.27818704303074737,6.169016685541774e-4,0.001017289347615795,-0.5690249160407442,0.08725412284151751,2.992555503124291,LUN,Lung (LC)
1146.17,x_1146.17,-0.1673885660374446,-0.21233806748604994,0.29966971335367565,0.29328972975740464,0.07598149105870519,0.0956160082636465,-0.3431638782600428,0.04494950144860535,1.0194693910026809,LUN,Lung (LC)
1148.09,x_1148.09,-0.18094573839312886,-0.1916748910893079,0.2896364332202244,0.2967407200874754,0.6930146876097807,0.7231793894142243,-0.08310467642524058,0.01072915269617905,0.14075395973294538,LUN,Lung (LC)
1150.01,x_1150.01,-0.20665307490560547,-0.20338117100306177,0.28198190182314103,0.29369105676106083,0.7902895006951859,0.8111094216794718,0.02302482194571699,-0.003271903902543699,0.09092055389481742,LUN,Lung (LC)
1151.94,x_1151.94,-0.25315059342012125,-0.24118541036688204,0.2782171678883963,0.2875118611471475,0.4577675042436952,0.49884920334248833,0.0698535095604549,-0.011965183053239209,0.30203071700933243,LUN,Lung (LC)
1153.86,x_1153.86,-0.2993149672790891,-0.290622309397451,0.271703105115028,0.2818655296374735,0.5882010427787214,0.6228402887860753,0.04251911234482497,-0.008692657881638088,0.2056233026043112,LUN,Lung (LC)
1155.78,x_1155.78,-0.3235896152532512,-0.3415057492026484,0.26146609374427704,0.2732835788005713,0.3086598633657393,0.34812662514712456,-0.07774479113594913,0.017916133949397228,0.45826276007600253,LUN,Lung (LC)
1157.7,x_1157.70,-0.3383946973424416,-0.37399869970206495,0.256501915441729,0.269713043310493,0.03213629781624347,0.04298632111328705,-0.14432669855415511,0.035604002359623355,1.3666697213999892,LUN,Lung (LC)
1159.63,x_1159.63,-0.3510456091868948,-0.3898218888336727,0.2551684394421408,0.2758449096852983,0.01423413111185715,0.019834444991932095,-0.1511570270766443,0.03877627964677788,1.7025799474617551,LUN,Lung (LC)
1161.55,x_1161.55,-0.3542599593355907,-0.40390213824577126,0.2533033143787686,0.2841289310318421,0.005132063792580932,0.007485927684965947,-0.1891978718709309,0.04964217891018058,2.125754372542455,LUN,Lung (LC)
1163.47,x_1163.47,-0.35010816746451096,-0.40830689354815397,0.2465330334321792,0.2847694222042592,0.0036087017754180078,0.005389993865839995,-0.22185379457625048,0.058198726083643015,2.2684117290680583,LUN,Lung (LC)
1165.4,x_1165.40,-0.3503223347722257,-0.4131365085315096,0.24193844159111563,0.28093922254057746,0.0010738374148451396,0.0017221920804120164,-0.23793621175726506,0.06281417375928394,2.763918412225653,LUN,Lung (LC)
1167.32,x_1167.32,-0.35092056868854216,-0.41626921118575416,0.2398378342309327,0.27781722598206154,1.595266512023764e-4,2.767299051469795e-4,-0.24637298910218966,0.065348642497212,3.5579439057722175,LUN,Lung (LC)
1169.24,x_1169.24,-0.358508135890033,-0.4215343372120293,0.24281038207331246,0.27576875541060714,1.710439223142033e-4,2.956119544617007e-4,-0.2336448967905318,0.06302620132199632,3.5292780071791987,LUN,Lung (LC)
1171.16,x_1171.16,-0.37510827766555993,-0.4314024308457853,0.2511148588309079,0.27623952440699634,9.000167672421877e-4,0.001455909476421186,-0.20172770774639812,0.05629415318022535,2.836865627160989,LUN,Lung (LC)
1173.09,x_1173.09,-0.39470599879953044,-0.4371860626372859,0.26131689679680986,0.2781145450096096,0.005584925968872381,0.008121159845871969,-0.1474693185198677,0.04248006383775543,2.0903819413634253,LUN,Lung (LC)
1175.01,x_1175.01,-0.42295287484995847,-0.4495050260730795,0.2695482285758743,0.27376123721742684,0.02611232036906412,0.03533287922586824,-0.08784052049356525,0.026552151223121045,1.4518209710860321,LUN,Lung (LC)
1176.93,x_1176.93,-0.445501803844986,-0.4581176659871202,0.2707323083692602,0.27863842207103956,0.09035304658967143,0.11145131736324905,-0.04028701322579014,0.012615862142134227,0.9529147937588136,LUN,Lung (LC)
1178.86,x_1178.86,-0.4626001294529891,-0.4646209995462083,0.2735706422912914,0.28622305191888214,0.2870527750261582,0.325721292050313,-0.00628870519815766,0.0020208700932191626,0.48715385114431053,LUN,Lung (LC)
1180.78,x_1180.78,-0.4794132005713083,-0.4747527815210933,0.2709647779369645,0.2912747818967185,0.5090827109920684,0.5496447283805819,0.014093210487320314,-0.0046604190502150256,0.25991793297458876,LUN,Lung (LC)
1182.7,x_1182.70,-0.47768054558399037,-0.47933012855457496,0.2678314484970817,0.2924653264870594,0.41295995996852436,0.45586489087434506,-0.004973512973138438,0.0016495829705845955,0.34116385435799307,LUN,Lung (LC)
1184.63,x_1184.63,-0.454574424212485,-0.47981516239588795,0.26790650788450937,0.28983656576528294,0.057682452252445775,0.07467041900185682,-0.07796239930511879,0.025240738183402944,1.1268514116865591,LUN,Lung (LC)
1186.55,x_1186.55,-0.41469300756384897,-0.46505664121822315,0.27374580152001765,0.2911859033687407,0.0022869129809666468,0.003540171584774528,-0.16536309448434613,0.050363633654374185,2.4509756881112597,LUN,Lung (LC)
1188.47,x_1188.47,-0.3746420548340471,-0.45773633031655603,0.2763375161628276,0.2968323583797894,4.187638726944576e-6,8.243036230933007e-6,-0.28900464551346744,0.08309427548250892,5.083912791280924,LUN,Lung (LC)
1190.39,x_1190.39,-0.3487266045468063,-0.4556752903399258,0.27749665391135786,0.29919358030300164,1.2387152880251851e-8,2.859750109391477e-8,-0.38591067908984894,0.1069486857931195,7.543671914721949,LUN,Lung (LC)
1192.32,x_1192.32,-0.34261327996359414,-0.44784267692003,0.27819006329564994,0.29413565905905653,1.5532662749079863e-8,3.550865445083049e-8,-0.386411932477911,0.10522939695643585,7.449665784348656,LUN,Lung (LC)
1194.24,x_1194.24,-0.3432250971613375,-0.4360841852654781,0.2792412345738966,0.2889518605087115,1.6065088785565798e-7,3.3983841661773803e-7,-0.345452517786196,0.09285908810414062,6.468727528403868,LUN,Lung (LC)
1196.16,x_1196.16,-0.3377362800728226,-0.41773344423830167,0.2850936621508806,0.2916887455299768,8.94419475920753e-6,1.7350253319209628e-5,-0.30668630619226567,0.07999716416547908,4.760694179989432,LUN,Lung (LC)
1198.09,x_1198.09,-0.32767333179293,-0.38974811017507693,0.2965749027585542,0.2953779082548594,8.066113008926413e-4,0.0013116201153645557,-0.25028446712197405,0.06207477838214692,2.882191931492731,LUN,Lung (LC)
1200.01,x_1200.01,-0.3188259396790987,-0.3564969600541173,0.29249293996130615,0.29747170229730463,0.02337854554567126,0.03191086143825201,-0.16112124085679225,0.03767102037501857,1.4960614718068148,LUN,Lung (LC)
1201.93,x_1201.93,-0.2951822503437009,-0.3200173272977033,0.287164442082853,0.30178384759232074,0.08107856388391652,0.10148387848923955,-0.11654442800868563,0.024835076954002444,0.9936029433591825,LUN,Lung (LC)
1203.85,x_1203.85,-0.2643406054312984,-0.2760095436375109,0.28754487076729307,0.30932320233487104,0.30659610453486014,0.34644919520020184,-0.06232032818633518,0.011668938206212509,0.460360443193373,LUN,Lung (LC)
1205.78,x_1205.78,-0.23865092730617907,-0.2354399066415539,0.2874127463682524,0.3199915363278296,0.7440962018241392,0.7713192335981931,0.0195431492866252,-0.0032110206646251693,0.11276583894550773,LUN,Lung (LC)
1207.7,x_1207.70,-0.21530232159501478,-0.21836300863204622,0.2907594093494874,0.32967623166415955,0.5831125431231893,0.6188538340751214,-0.020364697780245907,0.00306068703703144,0.2084119140663542,LUN,Lung (LC)
1209.62,x_1209.62,-0.2112397351643589,-0.206679673878207,0.2937991243968772,0.33487937067140167,0.8570022838077919,0.8690858301087694,0.0314848760375611,-0.004560061286151912,0.06093733091392256,LUN,Lung (LC)
1211.55,x_1211.55,-0.23133855420852473,-0.19240043710762375,0.29915410614101356,0.332966198500474,0.1680733624692684,0.19767118730662384,0.2658949067501875,-0.038938117100900976,0.7040566291469436,LUN,Lung (LC)
1213.47,x_1213.47,-0.2483392009486578,-0.18107807577547633,0.3048539757523971,0.3228113886493768,0.005222698544735561,0.007606266572161603,0.45570228931950074,-0.06726112517318147,2.118828458205252,LUN,Lung (LC)
1215.39,x_1215.39,-0.24297903698924703,-0.16842917264371363,0.3075696548328479,0.31204730156951077,0.0011773293701735877,0.0018849365772470967,0.5286924378738439,-0.0745498643455334,2.724703257986039,LUN,Lung (LC)
1217.31,x_1217.31,-0.2114028481321566,-0.14591562683522658,0.3057204168813657,0.3039242612829351,0.00183372629337219,0.002886421017345114,0.5348634794599311,-0.06548722129693002,2.5396403218308574,LUN,Lung (LC)
1219.24,x_1219.24,-0.16808044910307535,-0.11512831448578185,0.3049484613871083,0.29680714632325755,0.0036899405742856447,0.005493780950568595,0.5459131784301211,-0.05295213461729349,2.2601286608702913,LUN,Lung (LC)
1221.16,x_1221.16,-0.10308951422679923,-0.07431103971804535,0.3105710208235633,0.2939286756793514,0.05249932812475351,0.06855708351486667,0.4722545559376329,-0.02877847450875387,1.1639476660023182,LUN,Lung (LC)
1223.08,x_1223.08,-0.018682197665350408,-0.02556969551748195,0.3256046611121432,0.297454836347056,0.8741186197207879,0.8845247937650829,-0.452791607725242,0.006887497852131542,0.05328998904657489,LUN,Lung (LC)
1225.01,x_1225.01,0.06054535486112439,0.022267874157444627,0.3386951413707114,0.30079432138084605,0.29220676384443756,0.33116766569036254,1.4430114844211392,0.03827748070367976,0.47995207314854216,LUN,Lung (LC)
1226.93,x_1226.93,0.12532837843880754,0.06422609456205369,0.345127398916267,0.30109245413911145,0.04970200492817175,0.06499492952145536,0.964470696299665,0.06110228387675384,1.1871205228455486,LUN,Lung (LC)
1228.85,x_1228.85,0.16152918170388567,0.10056143117385027,0.34073389460659165,0.30363074003966734,0.03820610054446486,0.05074247728561739,0.6837123222430294,0.06096775053003539,1.2946283340159261,LUN,Lung (LC)
1230.78,x_1230.78,0.162402431452655,0.12385087741771182,0.32386405412033625,0.3075571500999486,0.12865169931415607,0.1546135460909202,0.3909663778720863,0.03855155403494319,0.8107524590928659,LUN,Lung (LC)
1232.7,x_1232.70,0.13931003276016554,0.12726161707826766,0.31293825542714826,0.31592406189201977,0.422462407574885,0.4652560083421879,0.13050082178198455,0.012048415681897878,0.332308009657682,LUN,Lung (LC)
1234.62,x_1234.62,0.10114090263310262,0.11856243588866619,0.3164352921117613,0.32075570586578084,0.6339617917711196,0.6678425767572426,-0.22927833857233482,-0.017421533255563573,0.17532589695985326,LUN,Lung (LC)
1236.54,x_1236.54,0.05802395178177195,0.10635287262802395,0.3184200864001529,0.3242389993007369,0.04698246829357264,0.06204605629165313,-0.8741272428115345,-0.048328920846252,1.2072858174723191,LUN,Lung (LC)
1238.47,x_1238.47,0.02275823417953195,0.09567180551858978,0.3241082784299625,0.3299554277787592,0.0014512837152014094,0.0023116699722543744,-2.0716568911274424,-0.07291357133905783,2.6360741682876587,LUN,Lung (LC)
1240.39,x_1240.39,-0.004159657392072934,0.08841801698347976,0.3362191257079379,0.3340924515283951,4.5291940257213984e-5,8.30352238048923e-5,NA,-0.0925776743755527,4.0807376394430515,LUN,Lung (LC)
1242.31,x_1242.31,-0.024789592772611446,0.07517016969451197,0.3631204637651716,0.34191390948496186,1.8929897002796938e-5,3.575647211639422e-5,NA,-0.09995976246712342,4.446645337078693,LUN,Lung (LC)
1244.24,x_1244.24,-0.0376906531988243,0.05596758375165278,0.38914665533992904,0.35467055207911574,1.1110027603081373e-4,1.967400721378993e-4,NA,-0.09365823695047709,3.7061071737059326,LUN,Lung (LC)
1246.16,x_1246.16,-0.03985981806325724,0.03456124443092861,0.41145028413266943,0.3687603360850244,0.0015595896133689454,0.002467371046531242,NA,-0.07442106249418584,2.6077655358187535,LUN,Lung (LC)
1248.08,x_1248.08,-0.03566688471443031,0.012935060689604908,0.44137245969483074,0.3823906283317424,0.02611232036906412,0.03533287922586824,NA,-0.048601945404035216,1.4518209710860321,LUN,Lung (LC)
